from_city,from_station_name,from_station_id,from_latitude,from_longitude,to_city,to_station_name,to_station_id,to_latitude,to_longitude,trip_datetime,trip_price,total_seats,service_class,duration_hours,duration_minutes,office_from,office_to
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T05:01:00,275.0,56,Business Class DD,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T07:02:00,275.0,37,Elite Business Class M,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T08:16:00,210.0,49,Super Go D,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T09:45:00,210.0,49,Super Go D,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T11:00:00,210.0,49,Super Go D,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T12:30:00,210.0,49,Super Go D,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T13:45:00,275.0,37,Elite Business Class M,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T17:45:00,275.0,56,Business Class DD,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Moharam BK,18,31.1917,29.9187,2025-12-24T20:05:00,210.0,49,Super Go D,0,180,NasrCity Station,Alex - Moharam BK
Cairo,naser city,27,30.0561,31.33,Alexandria,Miami,145,31.2725,30.0126,2025-12-24T20:30:00,325.0,13,GoMini,6,180,"Nasr City, Go Bus station","Miami, 45 St."
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T00:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T01:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T04:00:00,445.0,14,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T06:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T08:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T09:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T11:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T14:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Marsa Matrouh,Marsa Matrouh,68,31.3543,27.2373,2025-12-24T20:00:00,455.0,13,GoMini,6,300,"Nasr City, Go Bus station",Marsa Matrouh Main Office
Cairo,naser city,27,30.0561,31.33,Safaga,Safaga,10,26.7472,33.9389,2025-12-24T00:29:00,475.0,49,Super Go D,0,420,NasrCity Station,Safaga
Cairo,naser city,27,30.0561,31.33,Safaga,Safaga,10,26.7472,33.9389,2025-12-24T02:20:00,630.0,37,Elite Business Class M,0,420,NasrCity Station,Safaga
Cairo,naser city,27,30.0561,31.33,Marsa Allam,Marsa Allam,23,25.063,34.894,2025-12-24T00:29:00,620.0,49,Super Go D,0,600,NasrCity Station,Marsa Allam
Cairo,naser city,27,30.0561,31.33,Marsa Allam,Marsa Allam,23,25.063,34.894,2025-12-24T02:20:00,740.0,37,Elite Business Class M,0,600,NasrCity Station,Marsa Allam
Cairo,naser city,27,30.0561,31.33,Sokhna,Porto El Sokhna,26,29.4397,32.4867,2025-12-24T08:45:00,190.0,49,Super Go D,0,120,NasrCity Station,Porto El Sokhna
Cairo,naser city,27,30.0561,31.33,Sokhna,Porto El Sokhna,26,29.4397,32.4867,2025-12-24T11:30:00,190.0,49,Super Go D,0,120,NasrCity Station,Porto El Sokhna
Cairo,naser city,27,30.0561,31.33,Sokhna,Porto South Beach,245,29.4405,32.489,2025-12-24T08:45:00,190.0,49,Super Go D,0,120,NasrCity Station,Porto South Beach
Cairo,naser city,27,30.0561,31.33,Sokhna,Cancun,164,29.46,32.46,2025-12-24T08:45:00,190.0,49,Super Go D,0,120,NasrCity Station,Cancun
Cairo,naser city,27,30.0561,31.33,Sokhna,Mountain View 1 (Dayra Camp),1164,29.48,32.44,2025-12-24T08:45:00,190.0,49,Super Go D,0,120,NasrCity Station,Mountain View 1 (Dayra Camp)
Cairo,naser city,27,30.0561,31.33,Sokhna,Grand Ocean,188,29.455,32.455,2025-12-24T08:45:00,190.0,49,Super Go D,0,120,NasrCity Station,Grand Ocean
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T01:10:00,445.0,49,Super Go D,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T01:50:00,700.0,37,Elite Business Class M,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T02:25:00,445.0,49,Super Go D,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T11:00:00,445.0,49,Super Go D,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T13:46:00,700.0,37,Elite Business Class M,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T18:46:00,700.0,37,Elite Business Class V,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T20:20:00,395.0,49,Economy,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T22:25:00,395.0,49,Economy,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Qena,Qena,63,26.1551,32.716,2025-12-24T23:16:00,700.0,56,Business Class DD,0,480,NasrCity Station,Qena
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T01:10:00,485.0,49,Super Go D,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T01:50:00,795.0,37,Elite Business Class M,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T02:25:00,485.0,49,Super Go D,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T11:00:00,485.0,49,Super Go D,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T13:46:00,795.0,37,Elite Business Class M,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T18:46:00,795.0,37,Elite Business Class V,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T20:20:00,455.0,49,Economy,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T22:25:00,455.0,49,Economy,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Luxor,Luxor,57,25.6872,32.6396,2025-12-24T23:16:00,795.0,56,Business Class DD,0,600,NasrCity Station,Luxor
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T03:01:00,530.0,56,Business Class DD,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T03:10:00,320.0,49,Economy,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T07:40:00,320.0,49,Super Go D,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T14:29:00,530.0,37,Elite Business Class V,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T14:59:00,320.0,49,Economy,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T18:01:00,530.0,56,Business Class DD,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T19:16:00,320.0,49,Super Go D,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T21:00:00,320.0,49,Super Go D,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Assiut,Assiut,36,27.1809,31.1837,2025-12-24T22:00:00,320.0,49,Super Go D,0,360,NasrCity Station,Assiut
Cairo,naser city,27,30.0561,31.33,Makadi,Makadi,21,26.9917,33.8997,2025-12-24T02:30:00,530.0,49,Super Go D,0,480,NasrCity Station,Makadi
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T00:00:00,850.0,37,Elite Business Class M,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T01:14:00,850.0,56,Business Class DD,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T02:40:00,530.0,49,Super Go D,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T03:05:00,850.0,37,Elite Business Class M,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T04:35:00,530.0,49,Super Go D,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T04:55:00,530.0,49,Super Go D,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Dahab,Dahab,40,28.5,34.5167,2025-12-24T23:00:00,530.0,49,Super Go D,0,600,NasrCity Station,Dahab
Cairo,naser city,27,30.0561,31.33,Nuweiba,Nuweiba,106,29.0333,34.6667,2025-12-24T23:00:00,640.0,49,Super Go D,0,720,NasrCity Station,Nuweiba
Cairo,naser city,27,30.0561,31.33,Al Menia,El-Minya,104,28.0871,30.7618,2025-12-24T10:59:00,200.0,49,Super Go D,0,240,NasrCity Station,El-Minya GoBus
Cairo,naser city,27,30.0561,31.33,Al Menia,El-Minya,104,28.0871,30.7618,2025-12-24T14:45:00,200.0,49,Super Go D,0,240,NasrCity Station,El-Minya GoBus
Cairo,naser city,27,30.0561,31.33,Al Menia,El-Minya,104,28.0871,30.7618,2025-12-24T21:00:00,200.0,49,Super Go D,0,240,NasrCity Station,El-Minya GoBus
Cairo,naser city,27,30.0561,31.33,Taba,Taba Heights,129,29.489,34.896,2025-12-24T23:00:00,635.0,49,Super Go D,0,360,NasrCity Station,Taba Heights
Cairo,naser city,27,30.0561,31.33,Sahl Hashesh,Sahl Hashesh,22,27.0397,33.8922,2025-12-24T02:30:00,455.0,49,Super Go D,0,360,NasrCity Station,Sahl Hashesh
Cairo,naser city,27,30.0561,31.33,Mallawy,Mallawy,105,27.7317,30.8417,2025-12-24T10:59:00,220.0,49,Super Go D,0,360,NasrCity Station,Mallawy
Cairo,naser city,27,30.0561,31.33,Mallawy,Mallawy,105,27.7317,30.8417,2025-12-24T14:45:00,220.0,49,Super Go D,0,360,NasrCity Station,Mallawy
Cairo,naser city,27,30.0561,31.33,Mallawy,Mallawy,105,27.7317,30.8417,2025-12-24T21:00:00,220.0,49,Super Go D,0,360,NasrCity Station,Mallawy
Cairo,naser city,27,30.0561,31.33,Al Quseir,Al Quseir,24,26.1062,34.2831,2025-12-24T00:29:00,585.0,49,Super Go D,0,360,NasrCity Station,Al Quseir
Cairo,naser city,27,30.0561,31.33,Al Quseir,Al Quseir,24,26.1062,34.2831,2025-12-24T02:20:00,650.0,37,Elite Business Class M,0,360,NasrCity Station,Al Quseir
Cairo,naser city,27,30.0561,31.33,Soma Bay,Soma Bay,202,26.8,34.0,2025-12-24T02:30:00,600.0,49,Super Go D,0,465,NasrCity Station,Soma Bay
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T06:35:00,240.0,13,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T10:15:00,240.0,13,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T11:15:00,240.0,13,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T12:15:00,230.0,14,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T17:05:00,230.0,13,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T18:05:00,240.0,13,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T19:05:00,240.0,13,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T20:05:00,230.0,14,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,Mansoura,Mansoura,30,31.0364,31.3807,2025-12-24T23:05:00,230.0,14,GoMini,6,360,"Nasr City, Go Bus station","Mansoura, Army St"
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T00:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T01:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T04:00:00,410.0,14,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T06:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T08:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T09:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T11:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T14:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,El Dabaa,الضبعة,10099,31.0354,28.4368,2025-12-24T20:00:00,420.0,13,GoMini,6,360,"Nasr City, Go Bus station",EL Dabaa
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T01:00:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T07:00:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T11:00:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T14:00:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T15:30:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T17:30:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T19:00:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T21:00:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said Downtown,378,31.2653,32.3019,2025-12-24T23:15:00,250.0,14,High ace Toyota,6,150,"Nasr City, Go Bus station","Port Said, Downtown"
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said,78,31.2653,32.3019,2025-12-24T07:45:00,160.0,49,Super Go D,0,150,NasrCity Station,Port Said Station
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said,78,31.2653,32.3019,2025-12-24T14:45:00,220.0,37,Elite Business Class M,0,150,NasrCity Station,Port Said Station
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said,78,31.2653,32.3019,2025-12-24T19:31:00,160.0,46,Super Go D,0,150,NasrCity Station,Port Said Station
Cairo,naser city,27,30.0561,31.33,Port Said,Port Said,78,31.2653,32.3019,2025-12-24T22:32:00,160.0,49,Super Go D,0,150,NasrCity Station,Port Said Station
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T01:45:00,425.0,49,Super Go D,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T02:00:00,690.0,56,Business Class DD,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T02:31:00,1060.0,28,Aero First Class,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T04:45:00,1060.0,28,Aero First Class,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T05:20:00,690.0,37,Elite Business Class M,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T06:15:00,690.0,56,Business Class DD,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T09:00:00,690.0,56,Business Class DD,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T13:45:00,425.0,49,Super Go D,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T16:56:00,425.0,49,Super Go D,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T19:46:00,690.0,37,Elite Business Class M,0,420,NasrCity Station,El Gouna
Cairo,naser city,27,30.0561,31.33,El Gona,El Gouna,7,27.39,33.68,2025-12-24T23:45:00,425.0,49,Super Go D,0,420,NasrCity Station,El Gouna
Cairo,nady el sekka,9,30.061,31.2467,Hurghada,hurghada,1,27.2579,33.8116,2025-12-24T03:00:00,550.0,13,GoMini,6,420,Nasr City (Nadi El-Sekka),"Go Bus Station, Nasr Road"
Cairo,nady el sekka,9,30.061,31.2467,Hurghada,hurghada,1,27.2579,33.8116,2025-12-24T06:00:00,550.0,13,GoMini,6,420,Nasr City (Nadi El-Sekka),"Go Bus Station, Nasr Road"
Cairo,nady el sekka,9,30.061,31.2467,Hurghada,hurghada,1,27.2579,33.8116,2025-12-24T10:00:00,550.0,13,GoMini,6,420,Nasr City (Nadi El-Sekka),"Go Bus Station, Nasr Road"
Cairo,nady el sekka,9,30.061,31.2467,Hurghada,hurghada,1,27.2579,33.8116,2025-12-24T22:45:00,550.0,13,GoMini,6,420,Nasr City (Nadi El-Sekka),"Go Bus Station, Nasr Road"
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T01:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T03:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T07:05:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T09:30:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T13:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T16:30:00,620.0,14,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T19:30:00,620.0,14,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T22:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Royssat,3,27.8736,34.3033,2025-12-24T23:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Rowisat
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T01:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T03:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T07:05:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T09:30:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T13:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T16:30:00,620.0,14,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T19:30:00,620.0,14,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T22:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Sharm el Shiekh,Sharm Gobus Station,51,27.9158,34.33,2025-12-24T23:45:00,660.0,13,GoMini,6,480,Nasr City (Nadi El-Sekka),Sharm El-Sheikh Station
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Sedi Gaber _ Smouha,64,31.2156,29.9424,2025-12-24T07:00:00,310.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),Smouha
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Sedi Gaber _ Smouha,64,31.2156,29.9424,2025-12-24T08:00:00,310.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),Smouha
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Sedi Gaber _ Smouha,64,31.2156,29.9424,2025-12-24T11:45:00,310.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),Smouha
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Sedi Gaber _ Smouha,64,31.2156,29.9424,2025-12-24T19:00:00,310.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),Smouha
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Miami,145,31.2725,30.0126,2025-12-24T07:00:00,325.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),"Miami, 45 St."
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Miami,145,31.2725,30.0126,2025-12-24T08:00:00,325.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),"Miami, 45 St."
Cairo,nady el sekka,9,30.061,31.2467,Alexandria,Miami,145,31.2725,30.0126,2025-12-24T11:45:00,325.0,14,GoMini,6,180,Nasr City (Nadi El-Sekka),"Miami, 45 St."
